SIC_Industry,ComparerSubIndustry,Similarity__GS__,Similarity__TF__,Combo_Similarity
Air and gas compressors,Fuel oil dealers,0.22189118,0.0,0.11094558984041214
Air and gas compressors,"Air, water, & solid waste management",0.20868844,0.0,0.10434421896934509
Air and gas compressors,"Petroleum and coal products, nec",0.20247573,0.0,0.10123786330223083
Air and gas compressors,Blowers and fans,0.19568312,0.0,0.09784156084060669
Air and gas compressors,"Petroleum products, nec",0.1897565,0.0,0.09487824887037277
Air and gas compressors,Industrial valves,0.18719015,0.0,0.09359507262706757
Air and gas compressors,Motors and generators,0.1619416,0.0,0.08097080141305923
Air and gas compressors,"Cement, hydraulic",0.15641032,0.0,0.0782051607966423
Air and gas compressors,Refined petroleum pipelines,0.15365537,0.0,0.07682768255472183
Air and gas compressors,Crude petroleum pipelines,0.14693749,0.0,0.07346874475479126
Air and gas compressors,Gasoline service stations,0.14045052,0.0,0.07022526115179062
Air and gas compressors,"Vegetable oil mills, nec",0.13874578,0.0,0.06937289237976074
Air and gas compressors,Cottonseed oil mills,0.12941022,0.0,0.06470511108636856
Air and gas compressors,Soybean oil mills,0.12941022,0.0,0.06470511108636856
Air and gas compressors,"Valves and pipe fittings, nec",0.12511145,0.0,0.0625557228922844
Air and gas compressors,Blast furnaces and steel mills,0.11875638,0.0,0.05937819182872772
Air and gas compressors,"Pipelines, nec",0.113010734,0.0,0.056505367159843445
Air and gas compressors,Pumps and pumping equipment,0.10910583,0.0,0.054552916437387466
Air and gas compressors,Industrial furnaces and ovens,0.10746183,0.0,0.05373091623187065
Air and gas compressors,Measuring and dispensing pumps,0.10563106,0.0,0.05281553044915199
Air and gas compressors,Petroleum refining,0.10554498,0.0,0.052772488445043564
Air and gas compressors,Oil royalty traders,0.09976795,0.0,0.04988397657871246
Air and gas compressors,Coal and other minerals and ores,0.098432474,0.0,0.04921623691916466
Air and gas compressors,Fluid power valves & hose fittings,0.09766132,0.0,0.048830658197402954
Air and gas compressors,Turbines and turbine generator sets,0.09753245,0.0,0.04876622557640076
Air and gas compressors,"Carburetors, pistons, rings, valves",0.089851856,0.0,0.04492592811584473
Air and gas compressors,Aircraft,0.08581876,0.0,0.04290938004851341
Air and gas compressors,Coal mining services,0.08310152,0.0,0.041550759226083755
Air and gas compressors,Petroleum bulk stations & terminals,0.07365821,0.0,0.036829106509685516
Air and gas compressors,Instruments to measure electricity,0.07347121,0.0,0.03673560544848442
Air and gas compressors,"Aircraft parts and equipment, nec",0.066654705,0.0,0.03332735225558281
Air and gas compressors,Bituminous coal underground,0.06524865,0.0,0.03262432664632797
Air and gas compressors,Fluid power cylinders & actuators,0.060875867,0.0,0.030437933281064034
Air and gas compressors,Bituminous coal and lignite surface,0.05209018,0.0,0.026045089587569237
Air and gas compressors,Aircraft engines and engine parts,0.03635187,0.0,0.018175935372710228
Air courier services,Air courier services,1.0,1.0,1.0
Air courier services,"Courier services, except by air",0.8925323,0.7356871962547302,0.814109742641449
Air courier services,"Air transportation, nonscheduled",0.3229948,0.5569735765457153,0.43998418748378754
Air courier services,"Air transportation, scheduled",0.3229948,0.5096287727355957,0.4163117855787277
Air courier services,U.S. Postal Service,0.1277791,0.5129549503326416,0.3203670233488083
Air courier services,Aircraft,0.103056066,0.44181838631629944,0.2724372260272503
Air courier services,Direct mail advertising services,0.12667046,0.4174281060695648,0.27204928547143936
Air courier services,Envelopes,0.0,0.43579697608947754,0.21789848804473877
Air courier services,"Communication services, nec",0.0,0.4197740852832794,0.2098870426416397
Air courier services,Radiotelephone communications,0.0,0.4195282757282257,0.20976413786411285
Air courier services,Air and gas compressors,0.32423443,0.0,0.16211721301078796
Air courier services,Warm air heating & air-conditioning,0.26733378,0.0,0.13366688787937164
Air courier services,"Air, water, & solid waste management",0.250605,0.0,0.1253024935722351
Air courier services,"Aircraft parts and equipment, nec",0.08004278,0.0,0.0400213897228241
Air courier services,Marine cargo handling,0.07926336,0.0,0.0396316796541214
Air courier services,Aircraft engines and engine parts,0.0436534,0.0,0.021826699376106262
"Air transportation, nonscheduled","Air transportation, nonscheduled",1.0,1.0,1.0
"Air transportation, nonscheduled","Air transportation, scheduled",0.48086476,0.8026443123817444,0.641754537820816
"Air transportation, nonscheduled","Transportation services, nec",0.46143565,0.6766080856323242,0.5690218657255173
"Air transportation, nonscheduled","Transportation equipment, nec",0.46143565,0.6766080856323242,0.5690218657255173
"Air transportation, nonscheduled",Transportation equipment & supplies,0.46143565,0.6766080856323242,0.5690218657255173
"Air transportation, nonscheduled","Water transportation services, nec",0.3070512,0.636025607585907,0.47153840959072113
"Air transportation, nonscheduled","Water transportation of freight, nec",0.2942031,0.6356096863746643,0.46490639448165894
"Air transportation, nonscheduled",Air courier services,0.3229948,0.5569735765457153,0.43998418748378754
"Air transportation, nonscheduled",Freight transportation arrangement,0.2726604,0.5540308356285095,0.4133456200361252
"Air transportation, nonscheduled","Water passenger transportation, nec",0.24332795,0.5748891234397888,0.4091085344552994
"Air transportation, nonscheduled","Courier services, except by air",0.2882833,0.0,0.14414164423942566
"Air transportation, nonscheduled",Air and gas compressors,0.26897025,0.0,0.134485125541687
"Air transportation, nonscheduled","Local passenger transportation, nec",0.24332795,0.0,0.12166397273540497
"Air transportation, nonscheduled","Regulation, admin. of transportation",0.2337822,0.0,0.11689110100269318
"Air transportation, nonscheduled",Warm air heating & air-conditioning,0.22176804,0.0,0.11088401824235916
"Air transportation, nonscheduled",Intercity & rural bus transportation,0.208269,0.0,0.10413450002670288
"Air transportation, nonscheduled","Air, water, & solid waste management",0.20789057,0.0,0.1039452850818634
"Air transportation, nonscheduled","Passenger transport arrangement, nec",0.15526545,0.0,0.07763272523880005
"Air transportation, nonscheduled",Local and suburban transit,0.14554845,0.0,0.07277422398328781
"Air transportation, nonscheduled",Aircraft,0.08549066,0.0,0.042745329439640045
"Air transportation, nonscheduled",Trucking terminal facilities,0.076845996,0.0,0.038422998040914536
"Air transportation, nonscheduled","Trucking, except local",0.07295991,0.0,0.03647995367646217
"Air transportation, nonscheduled",Local trucking with storage,0.06954468,0.0,0.03477234020829201
"Air transportation, nonscheduled","Aircraft parts and equipment, nec",0.06639987,0.0,0.03319993615150452
"Air transportation, nonscheduled","Local trucking, without storage",0.05483777,0.0,0.02741888538002968
"Air transportation, nonscheduled",Freight trans. on the Great Lakes,0.054345254,0.0,0.027172626927495003
"Air transportation, nonscheduled",Deep sea foreign trans. of freight,0.053346463,0.0,0.02667323127388954
"Air transportation, nonscheduled",Deep sea domestic trans. of freight,0.051158212,0.0,0.02557910606265068
"Air transportation, nonscheduled",Aircraft engines and engine parts,0.036212888,0.0,0.01810644380748272
"Air transportation, scheduled","Air transportation, scheduled",1.0,1.0,1.0
"Air transportation, scheduled","Air transportation, nonscheduled",0.48086476,0.8026443123817444,0.641754537820816
"Air transportation, scheduled","Transportation services, nec",0.46143565,0.6324248313903809,0.5469302386045456
"Air transportation, scheduled","Transportation equipment, nec",0.46143565,0.6324248313903809,0.5469302386045456
"Air transportation, scheduled",Transportation equipment & supplies,0.46143565,0.6324248313903809,0.5469302386045456
"Air transportation, scheduled",Freight transportation arrangement,0.2726604,0.5620204210281372,0.417340412735939
"Air transportation, scheduled",Air courier services,0.3229948,0.5096287727355957,0.4163117855787277
"Air transportation, scheduled","Water transportation services, nec",0.3070512,0.5210596919059753,0.4140554517507553
"Air transportation, scheduled","Water transportation of freight, nec",0.2942031,0.5298321843147278,0.4120176434516907
"Air transportation, scheduled","Passenger transport arrangement, nec",0.15526545,0.5076293349266052,0.33144739270210266
"Air transportation, scheduled","Courier services, except by air",0.2882833,0.0,0.14414164423942566
"Air transportation, scheduled",Air and gas compressors,0.26897025,0.0,0.134485125541687
"Air transportation, scheduled","Local passenger transportation, nec",0.24332795,0.0,0.12166397273540497
"Air transportation, scheduled","Water passenger transportation, nec",0.24332795,0.0,0.12166397273540497
"Air transportation, scheduled","Regulation, admin. of transportation",0.2337822,0.0,0.11689110100269318
"Air transportation, scheduled",Warm air heating & air-conditioning,0.22176804,0.0,0.11088401824235916
"Air transportation, scheduled",Intercity & rural bus transportation,0.208269,0.0,0.10413450002670288
"Air transportation, scheduled","Air, water, & solid waste management",0.20789057,0.0,0.1039452850818634
"Air transportation, scheduled",Local and suburban transit,0.14554845,0.0,0.07277422398328781
"Air transportation, scheduled",Aircraft,0.08549066,0.0,0.042745329439640045
"Air transportation, scheduled",Trucking terminal facilities,0.076845996,0.0,0.038422998040914536
"Air transportation, scheduled","Trucking, except local",0.07295991,0.0,0.03647995367646217
"Air transportation, scheduled",Local trucking with storage,0.06954468,0.0,0.03477234020829201
"Air transportation, scheduled","Aircraft parts and equipment, nec",0.06639987,0.0,0.03319993615150452
"Air transportation, scheduled","Local trucking, without storage",0.05483777,0.0,0.02741888538002968
"Air transportation, scheduled",Freight trans. on the Great Lakes,0.054345254,0.0,0.027172626927495003
"Air transportation, scheduled",Deep sea foreign trans. of freight,0.053346463,0.0,0.02667323127388954
"Air transportation, scheduled",Deep sea domestic trans. of freight,0.051158212,0.0,0.02557910606265068
"Air transportation, scheduled",Aircraft engines and engine parts,0.036212888,0.0,0.01810644380748272
"Air, water, & solid waste management","Air, water, & solid waste management",1.0,1.0,1.0
"Air, water, & solid waste management",Scrap and waste materials,0.29849422,0.32845741510391235,0.3134758174419403
"Air, water, & solid waste management",Air and gas compressors,0.20868844,0.38553106784820557,0.2971097528934479
"Air, water, & solid waste management","Water, sewer, and utility lines",0.15821955,0.39488375186920166,0.27655164897441864
"Air, water, & solid waste management","Air transportation, nonscheduled",0.20789057,0.33080700039863586,0.26934878528118134
"Air, water, & solid waste management","Water transportation of freight, nec",0.21591574,0.31207162141799927,0.26399368047714233
"Air, water, & solid waste management",Sewerage systems,0.12491885,0.314797043800354,0.21985794603824615
"Air, water, & solid waste management",Management services,0.41408888,0.0,0.20704443752765656
"Air, water, & solid waste management",Bottled and canned soft drinks,0.043860402,0.31124386191368103,0.1775521319359541
"Air, water, & solid waste management",Computer facilities management,0.30775774,0.0,0.15387886762619019
"Air, water, & solid waste management","Water transportation services, nec",0.29979426,0.0,0.14989712834358215
"Air, water, & solid waste management",Farm management services,0.29280508,0.0,0.1464025378227234
"Air, water, & solid waste management",Environmental controls,0.0,0.2885136008262634,0.1442568004131317
"Air, water, & solid waste management",Bags: uncoated paper & multiwall,0.0,0.28655219078063965,0.14327609539031982
"Air, water, & solid waste management",Water supply,0.27961367,0.0,0.1398068368434906
"Air, water, & solid waste management",Management consulting services,0.26319677,0.0,0.13159838318824768
"Air, water, & solid waste management",Corrugated and solid fiber boxes,0.25070152,0.0,0.12535075843334198
"Air, water, & solid waste management",Air courier services,0.250605,0.0,0.1253024935722351
